wdidx, widx
10002, 1718
10002, 4403
10003, 6612
10003, 1938
10003, 1918
10003, 4662
10003, 6734
10003, 6498
10004, 2512
10004, 1866
10004, 1866
10004, 5370
10004, 2517
10004, 2512
10004, 2690
10004, 3568
10004, 5561
10004, 5370
10004, 1866
10005, 5225
10005, 6716
10005, 2013
10005, 6282
10005, 6594
10005, 4403
10005, 2013
10005, 6594
10005, 2070
10005, 3473
10005, 2841
10006, 5933
10006, 2833
10006, 3369
10006, 5239
10006, 1081
10006, 1770
10006, 9
10007, 5572
10007, 691
10007, 2218
10007, 527
10007, 3458
10007, 6592
10007, 5572
10007, 5572
10008, 2623
10008, 1332
10008, 3861
10008, 6636
10008, 4509
10009, 2420
10009, 6514
10009, 2420
10009, 3955
10009, 1214
10009, 1112
10009, 492
10009, 3199
10010, 1072
10010, 2286
10010, 158
10010, 5532
10010, 1257
10010, 2250
10010, 4623
10010, 5237
10010, 816
10010, 4139
10010, 816
10011, 3778
10011, 6516
10011, 4514
10011, 5250
10011, 5250
10011, 3080
10011, 3797
10011, 3778
10011, 3778
10011, 4185
10012, 2455
10012, 6728
10012, 5460
10012, 1445
10012, 3288
10012, 5461
10012, 5863
10012, 4114
10012, 6504
10012, 5114
10012, 6504
10013, 714
10013, 5088
10013, 1748
10013, 204
10013, 1328
10013, 1354
10014, 3294
10014, 3309
10014, 3304
10014, 6533
10014, 3294
10014, 3357
10015, 53
10015, 575
10015, 6516
10015, 1129
10015, 5993
10015, 794
10015, 5678
10015, 4455
10015, 4961
10015, 1993
10015, 1539
10015, 3053
10015, 1129
10016, 3127
10016, 853
10016, 4136
10016, 4367
10016, 2766
10016, 4514
10016, 410
10016, 328
10017, 5531
10017, 2599
10017, 5614
10017, 4868
10017, 4683
10017, 4683
10017, 1581
10018, 6157
10018, 6746
10018, 6728
10018, 3288
10018, 3449
10018, 4629
10018, 1425
10018, 2763
10018, 6158
10018, 4740
10018, 6688
10018, 890
10018, 1101
10018, 5239
10018, 2545
10018, 4474
10018, 3406
10018, 4629
10019, 4434
10019, 2065
10019, 2744
10019, 1926
10019, 2951
10019, 6459
10019, 4969
10019, 5960
10019, 1003
10019, 4943
10019, 5715
10019, 5715
10019, 1653
10020, 1918
10020, 6040
10020, 4302
10020, 4300
10020, 6222
10020, 2978
10020, 124
10020, 6049
10020, 2840
10020, 124
10021, 1529
10021, 6721
10021, 2242
10021, 3584
10021, 548
10021, 6721
10021, 2918
10021, 2918
10021, 2918
10021, 4698
10021, 2918
10022, 5370
10022, 1608
10022, 6070
10022, 5846
10022, 1658
10022, 6066
10022, 4233
10022, 1658
10022, 5482
10023, 3150
10023, 6577
10023, 5697
10023, 841
10023, 3685
10023, 3150
10024, 5587
10024, 2642
10024, 6594
10024, 828
10024, 5961
10024, 5478
10025, 3366
10025, 6261
10025, 5225
10025, 4474
10025, 2013
10025, 3158
10025, 6578
10026, 1426
10026, 1422
10026, 2305
10026, 4985
10026, 5250
10026, 4690
10026, 310
10026, 1852
10026, 5932
10026, 1852
10026, 998
10026, 4269
10026, 1426
10027, 3224
10027, 4606
10027, 6252
10027, 1913
10027, 3331
10027, 714
10027, 6253
10027, 1913
10027, 6252
10027, 5506
10027, 3331
10027, 4736
10027, 5157
10027, 1913
10027, 6450
10028, 5250
10028, 1426
10028, 2986
10028, 5250
10029, 6612
10029, 14
10029, 5707
10029, 4623
10029, 760
10029, 6594
10029, 1081
10030, 5250
10030, 5250
10030, 701
10030, 5518
10030, 2658
10030, 4143
10030, 2219
10030, 4832
10030, 309
10030, 5250
10030, 4832
10031, 1560
10031, 3895
10031, 2455
10031, 2658
10031, 3895
10031, 3895
10031, 2658
10031, 4905
10031, 1921
10031, 6159
10032, 3551
10032, 2499
10032, 1051
10032, 5276
10032, 2316
10032, 1641
10032, 3861
10033, 3246
10033, 2199
10033, 3877
10033, 2370
10033, 1541
10033, 4387
10033, 139
10033, 3591
10033, 5490
10033, 4666
10034, 6373
10034, 2220
10034, 5038
10034, 6151
10034, 5005
10034, 5229
10034, 3305
10034, 713
10034, 1124
10034, 488
10034, 1122
10034, 1124
10035, 1279
10035, 2233
10035, 1279
10035, 4400
10035, 539
10035, 6512
10035, 2957
10035, 2533
10035, 3798
10035, 1289
10035, 527
10035, 1279
10036, 3577
10036, 1918
10036, 3636
10036, 6082
10036, 2674
10036, 6082
10036, 913
10036, 6078
10036, 1890
10037, 2079
10037, 2485
10037, 3255
10037, 5225
10037, 6642
10037, 6642
10037, 1201
10037, 3667
10037, 3671
10037, 3667
10037, 5225
10037, 6642
10037, 3488
10037, 6642
10038, 1986
10038, 2512
10038, 159
10038, 6367
10038, 5462
10038, 6665
10038, 4153
10038, 159
10039, 1607
10039, 3080
10039, 2278
10039, 3146
10039, 3027
10039, 5715
10039, 2297
10039, 2172
10039, 2040
10039, 2184
10039, 6594
10040, 4426
10040, 3626
10040, 2305
10040, 6383
10040, 1621
10040, 6730
10040, 492
10040, 1656
10040, 3443
10040, 727
10041, 916
10041, 102
10041, 4098
10041, 3080
10041, 101
10041, 5665
10041, 6215
10041, 79
10042, 6191
10042, 1559
10042, 444
10042, 5172
10042, 2862
10043, 4297
10043, 4503
10043, 159
10043, 2246
10043, 1779
10043, 1570
10043, 4463
10043, 4297
10043, 1570
10043, 1570
10044, 6567
10044, 6450
10044, 1634
10044, 6730
10044, 2536
10044, 1014
10044, 116
10044, 6253
10044, 6730
10044, 492
10044, 6253
10044, 1213
10045, 3730
10045, 2218
10045, 653
10045, 6253
10045, 6253
10045, 6253
10045, 507
10045, 3474
10045, 3473
10045, 5198
10046, 2924
10046, 3906
10046, 3320
10046, 4000
10046, 5141
10046, 6232
10046, 6267
10046, 3910
10046, 3663
10046, 3750
10047, 2614
10047, 5401
10047, 139
10047, 1004
10047, 431
10047, 431
10047, 987
10047, 6153
10047, 542
10048, 5202
10048, 515
10048, 5225
10048, 5464
10048, 1072
10048, 1781
10048, 5225
10048, 3061
10048, 1781
10048, 1780
10048, 1780
10048, 1780
10048, 3921
10048, 3356
10049, 2658
10049, 5804
10049, 3554
10049, 5421
10049, 6570
10049, 5863
10049, 2622
10050, 3509
10050, 82
10050, 3779
10050, 1449
10050, 4780
10050, 6548
10050, 2542
10050, 5522
10051, 2922
10051, 4769
10051, 2765
10051, 3864
10051, 4308
10051, 5936
10051, 3876
10051, 4332
10052, 5693
10052, 5164
10052, 3851
10052, 2624
10052, 3861
10052, 883
10052, 2962
10052, 1631
10052, 2470
10053, 98
10053, 5548
10053, 4367
10053, 3461
10053, 6413
10053, 419
10053, 5778
10053, 1062
10053, 5064
10053, 2724
10054, 4010
10054, 5993
10054, 3898
10054, 3779
10054, 2559
10054, 1473
10054, 294
10054, 6594
10054, 527
10054, 6078
10054, 527
10054, 2218
10055, 1426
10055, 2454
10055, 5494
10055, 190
10055, 6408
10055, 2454
10055, 2215
10055, 1686
10055, 1861
10056, 2712
10056, 5665
10056, 1074
10056, 1597
10056, 2296
10056, 3829
10056, 5555
10056, 5023
10057, 169
10057, 2736
10057, 5033
10057, 4114
10058, 5779
10058, 6178
10058, 5693
10058, 6228
10058, 489
10058, 5693
10058, 713
10059, 1461
10059, 2658
10059, 147
10059, 6387
10059, 1784
10059, 3509
10060, 3861
10060, 1287
10060, 5846
10060, 3797
10060, 6049
10060, 3023
10060, 1877
10060, 240
10060, 3876
10060, 2466
10060, 445
10061, 6553
10061, 2337
10061, 4297
10061, 4297
10061, 3954
10061, 3954
10061, 1289
10062, 5462
10062, 1168
10062, 2167
10062, 1764
10063, 2320
10063, 4102
10063, 6404
10063, 371
10063, 3268
10063, 6329
10063, 4355
10063, 3478
10063, 3861
10063, 4102
10063, 527
10064, 5872
10064, 5950
10064, 1462
10064, 3094
10064, 575
10065, 5850
10065, 3812
10065, 3820
10065, 3820
10065, 3580
10066, 5715
10066, 6163
10066, 4519
10066, 1896
10066, 5506
10066, 1607
10066, 2008
10066, 3167
10067, 3855
10067, 710
10067, 710
10067, 710
10067, 6594
10067, 5250
10067, 5551
10067, 309
10067, 5707
10068, 2247
10068, 4616
10068, 6290
10068, 3644
10068, 14
10068, 1982
10068, 2246
10068, 2290
10068, 3101
10068, 2424
10068, 4961
10069, 705
10069, 3322
10069, 6689
10069, 3127
10069, 6689
10069, 3973
10069, 3127
10069, 3127
10069, 5127
10069, 5906
10069, 6688
10070, 3626
10070, 3626
10070, 3551
10070, 1986
10070, 4414
10071, 309
10071, 6227
10071, 6426
10071, 2247
10071, 5017
10071, 6138
10071, 933
10072, 5665
10072, 676
10072, 5573
10072, 5158
10072, 2536
10072, 3511
10072, 3511
10072, 1901
10073, 5457
10073, 228
10073, 4909
10073, 1072
10073, 2107
10073, 1072
10073, 916
10073, 1073
10073, 5189
10074, 2929
10074, 541
10074, 1622
10074, 1789
10074, 2259
10074, 2930
10074, 5665
10074, 176
10074, 2161
10074, 548
10074, 2929
10074, 4400
10074, 2929
10074, 76
10075, 5199
10075, 1622
10075, 2377
10075, 2377
10075, 1622
10075, 2323
10075, 1149
10075, 2773
10075, 4612
10075, 2323
10075, 2305
10076, 5909
10076, 2428
10076, 1716
10076, 4641
10076, 3438
10076, 51
10076, 3373
10076, 6078
10076, 5683
10077, 116
10077, 3351
10077, 3449
10077, 6118
10077, 3861
10077, 2161
10077, 6028
10077, 4905
10078, 5060
10078, 4114
10078, 3726
10078, 3176
10079, 5266
10079, 1293
10079, 5741
10079, 1143
10080, 5747
10080, 5464
10080, 2872
10080, 2890
10080, 2134
10080, 6398
10080, 147
10080, 5498
10080, 2872
10080, 6000
10080, 5494
10080, 2602
10080, 3380
10081, 2369
10081, 2369
10081, 2967
10081, 3626
10081, 2716
10081, 3626
10081, 4434
10081, 3626
10081, 3626
10081, 3509
10082, 2961
10082, 5686
10082, 1859
10082, 3609
10082, 3601
10082, 4451
10082, 1859
10082, 4451
10082, 4451
10082, 3609
10083, 2465
10083, 4978
10083, 413
10083, 6078
10083, 2193
10083, 1986
10083, 267
10083, 1986
10084, 419
10084, 549
10084, 1426
10084, 492
10084, 492
10084, 2567
10084, 2215
10084, 6571
10084, 3447
10084, 492
10085, 6720
10085, 2458
10085, 6171
10085, 4830
10085, 4297
10085, 1570
10085, 6720
10085, 351
10086, 102
10086, 2290
10086, 2658
10086, 4395
10086, 1016
10086, 351
10086, 1782
10086, 1986
10086, 2169
10086, 6171
10087, 4261
10087, 515
10087, 5254
10087, 6515
10087, 4367
10087, 3851
10087, 3857
10087, 102
10087, 1010
10087, 2137
10088, 1986
10088, 5492
10088, 351
10088, 4098
10088, 612
10088, 1676
10088, 5401
10089, 1356
10089, 1356
10089, 4328
10089, 5531
10089, 4561
10089, 5462
10089, 4328
10089, 6290
10089, 6510
10089, 1413
10089, 5531
10089, 3591
10089, 3584
10089, 5206
10089, 1356
10089, 3961
10089, 1413
10090, 3231
10090, 1583
10090, 1582
10090, 6160
10090, 2846
10090, 5671
10090, 159
10091, 6098
10091, 6098
10091, 5322
10091, 5522
10091, 976
10091, 6261
10091, 2185
10091, 2241
10091, 6098
10092, 210
10092, 1666
10092, 5929
10092, 1664
10092, 1985
10092, 1664
10092, 492
10092, 210
10092, 5989
10092, 293
10093, 2073
10093, 2073
10093, 1053
10093, 3988
10093, 2073
10093, 2844
10094, 1768
10094, 5403
10094, 4431
10094, 5064
10094, 1196
10095, 6009
10095, 891
10095, 612
10095, 4155
10095, 2201
10095, 6171
10095, 4574
10095, 6362
10095, 612
10095, 5806
10096, 2984
10096, 3931
10096, 3931
10096, 5407
10096, 1029
10096, 1027
10096, 4414
10096, 5000
10097, 3874
10097, 5905
10097, 139
10097, 5692
10097, 140
10097, 6231
10097, 3851
10097, 492
10098, 2349
10098, 3697
10098, 351
10098, 1875
10098, 2574
10098, 6516
10098, 3697
10098, 5348
10098, 1147
10098, 2574
10098, 5575
10098, 6171
10099, 5064
10099, 6491
10099, 555
10099, 3809
10099, 5873
10099, 309
10099, 619
10099, 5873
10099, 3809
10099, 3701
10099, 2593
10099, 5873
10099, 4297
10100, 5388
10100, 1541
10100, 5492
10100, 2348
10100, 98
10100, 2218
10100, 3367
10100, 2348
10100, 1870
10101, 1553
10101, 3586
10101, 5850
10101, 3069
10101, 3069
10101, 653
10101, 5850
10101, 1553
10101, 3896
10101, 5014
10101, 6506
10101, 5850
10102, 3130
10102, 2468
10102, 5024
10102, 4514
10102, 563
10102, 5250
10102, 328
10103, 6335
10103, 173
10103, 5803
10103, 5099
10104, 6716
10104, 4495
10104, 4495
10104, 2010
10104, 6012
10104, 5001
10104, 1923
10104, 5183
10104, 6012
10104, 5184
10104, 6078
10104, 5388
10104, 3368
10104, 1668
10105, 4522
10105, 6233
10105, 5890
10105, 5890
10105, 5890
10105, 2726
10106, 6274
10106, 6274
10106, 4325
10106, 231
10106, 231
10106, 5522
10106, 6274
10106, 3990
10106, 5628
10106, 5577
10106, 1449
10107, 4928
10107, 5704
10107, 2778
10107, 6196
10107, 5865
10107, 1986
10107, 4535
10107, 1953
10107, 2309
10107, 6196
10107, 2330
10107, 3509
10108, 4997
10108, 3576
10108, 3750
10108, 1426
10108, 1270
10108, 4403
10108, 4997
10108, 5462
10108, 3046
10108, 2390
10108, 3604
10108, 3671
10109, 662
10109, 1793
10109, 1174
10109, 5088
10109, 888
10109, 4936
10109, 1430
10109, 2174
10109, 5462
10109, 3061
10109, 6693
10109, 2361
10109, 1430
10109, 1967
10110, 2603
10110, 3632
10110, 4809
10110, 4595
10110, 2929
10110, 794
10110, 2603
10110, 2601
10110, 76
10110, 2602
10110, 2008
10110, 4557
10110, 79
10111, 4027
10111, 1619
10111, 5652
10111, 5651
10111, 1619
10111, 705
10111, 5651
10111, 5250
10111, 3809
10111, 2196
10111, 933
10111, 37
10112, 9
10112, 4085
10112, 1893
10112, 1585
10112, 3010
10112, 3591
10112, 6594
10112, 6594
10112, 3224
10112, 5492
10113, 1090
10113, 5446
10113, 547
10113, 6497
10113, 4560
10113, 2454
10113, 5446
10113, 5446
10113, 213
10113, 3580
10113, 5446
10114, 5503
10114, 2253
10114, 812
10114, 2838
10114, 2290
10114, 4367
10114, 4640
10114, 2838
10114, 3135
10114, 1987
10114, 435
10114, 3521
10114, 2822
10115, 5991
10115, 3509
10115, 2716
10115, 2278
10115, 4917
10115, 6716
10115, 4843
10116, 4040
10116, 6413
10116, 2790
10116, 67
10116, 2724
10116, 5492
10116, 3779
10117, 6094
10117, 6716
10117, 2349
10117, 6716
10117, 351
10117, 1052
10118, 3125
10118, 6732
10118, 5220
10118, 5715
10118, 890
10118, 4834
10118, 527
10118, 3396
10118, 4098
10118, 3471
10119, 5607
10119, 1267
10119, 6255
10119, 2233
10119, 3050
10119, 4403
10119, 1208
10119, 2624
10120, 2170
10120, 4187
10120, 3907
10120, 2219
10120, 1399
10120, 6227
10120, 2218
10120, 958
10120, 1919
10121, 3453
10121, 1018
10121, 3640
10121, 6594
10121, 6278
10121, 977
10121, 1866
10122, 5665
10122, 4208
10122, 913
10122, 805
10122, 916
10122, 556
10122, 556
10122, 2314
10122, 2089
10122, 6502
10122, 3788
10122, 6504
10122, 2533
10123, 5462
10123, 5274
10123, 3064
10123, 1986
10123, 4557
10123, 6390
10123, 2452
10123, 719
10123, 5065
10123, 1650
10123, 5029
10123, 1811
10123, 616
10124, 5000
10124, 3861
10124, 6721
10124, 6599
10124, 3089
10124, 3880
10124, 5736
10124, 4929
10124, 1510
10125, 1677
10125, 5388
10125, 6426
10125, 10
10125, 516
10125, 6177
10125, 2939
10126, 338
10126, 1986
10126, 1986
10126, 2218
10126, 2220
10126, 4343
10126, 1986
10126, 3602
10126, 1212
10126, 4455
10127, 2151
10127, 2250
10127, 679
10127, 5551
10127, 2961
10127, 2034
10127, 2249
10127, 1988
10127, 6634
10128, 204
10128, 179
10128, 5873
10128, 1432
10128, 338
10128, 5250
10128, 5875
10128, 110
10128, 3809
10128, 1573
10129, 6675
10129, 134
10129, 6070
10129, 5091
10129, 6070
10129, 5611
10129, 5254
10129, 6070
10129, 5276
10130, 4477
10130, 3357
10130, 745
10130, 1183
10130, 2035
10130, 4780
10130, 3325
10131, 5628
10131, 4029
10131, 1104
10131, 3115
10131, 1912
10131, 5629
10131, 1449
10132, 3314
10132, 4963
10132, 3314
10132, 5415
10132, 1086
10132, 4898
10132, 4963
10132, 3294
10132, 6726
10132, 3390
10132, 4966
10132, 3498
10132, 4189
10132, 5415
10133, 1937
10133, 1813
10133, 3789
10133, 892
10133, 1813
10133, 2092
10133, 1937
10133, 2404
10133, 1322
10133, 334
10133, 669
10133, 182
10133, 6609
10134, 4514
10134, 2694
10134, 5250
10134, 281
10134, 3801
10134, 4019
10134, 4514
10135, 2846
10135, 5325
10135, 5250
10135, 6748
10135, 5276
10135, 1519
10136, 5498
10136, 6088
10136, 6728
10136, 3464
10136, 3501
10136, 3464
10136, 3464
10136, 3707
10137, 4400
10137, 4673
10137, 3192
10137, 3995
10137, 5973
10137, 5541
10137, 6594
10137, 6594
10138, 1642
10138, 1027
10138, 1530
10138, 1718
10138, 1642
10138, 5153
10138, 1027
10138, 6164
10138, 1027
10139, 5460
10139, 1027
10139, 504
10139, 2939
10139, 5705
10139, 4828
10139, 5705
10139, 3025
10139, 3814
10140, 4444
10140, 1366
10140, 6528
10140, 6241
10140, 5752
10140, 473
10140, 2031
10140, 4093
10140, 5752
10140, 3877
10141, 1986
10141, 1081
10141, 1986
10141, 156
10141, 691
10141, 1986
10141, 1083
10141, 4288
10141, 804
10141, 6504
10142, 1999
10142, 1846
10142, 6681
10142, 204
10142, 1573
10142, 204
10142, 204
10142, 2773
10142, 2323
10142, 3809
10142, 2991
10143, 2351
10143, 2290
10143, 2290
10143, 5575
10143, 4403
10143, 1202
10143, 5492
10143, 6171
10143, 3189
10144, 5197
10144, 397
10144, 4260
10144, 6361
10144, 913
10144, 448
10144, 6504
10144, 434
10144, 6301
10144, 6504
10144, 1490
10144, 6238
10144, 1110
10145, 4395
10145, 673
10145, 4416
10145, 6594
10145, 2907
10145, 5555
10145, 4395
10145, 5159
10145, 1677
10145, 6594
10145, 2908
10146, 5665
10146, 5379
10146, 181
10146, 6500
10146, 2178
10146, 1898
10146, 4297
10146, 76
10146, 4429
10146, 4960
10146, 4960
10146, 1784
10147, 2453
10147, 3406
10147, 739
10147, 5845
10147, 4474
10147, 1062
10147, 1872
10148, 3646
10148, 351
10148, 688
10148, 688
10148, 4098
10148, 351
10148, 5091
10148, 613
10149, 3930
10149, 2488
10149, 3366
10149, 5055
10149, 3930
10149, 3267
10149, 4701
10149, 2954
10150, 497
10150, 1043
10150, 124
10150, 139
10150, 1769
10150, 3584
10150, 3984
10150, 5199
10151, 1070
10151, 1900
10151, 5665
10151, 2674
10151, 1666
10151, 1490
10151, 3158
10151, 5665
10151, 5665
10151, 3385
10151, 3934
10151, 6255
10151, 916
10151, 5665
10151, 5100
10151, 6572
10151, 3055
10152, 1551
10152, 4416
10152, 4104
10152, 6548
10152, 2537
10152, 2837
10152, 2837
10152, 5846
10152, 334
10153, 6011
10153, 4869
10153, 4489
10153, 6291
10153, 845
10153, 3813
10153, 5237
10153, 5870
10153, 3442
10153, 2766
10153, 4869
10153, 4869
10154, 6166
10154, 6339
10154, 4137
10154, 4429
10154, 4434
10154, 5671
10154, 5670
10154, 3268
10155, 3292
10155, 292
10155, 2061
10155, 3580
10155, 5388
10155, 5665
10156, 5040
10156, 2623
10156, 2536
10156, 2218
10156, 5462
10156, 836
10156, 5462
10156, 6728
10156, 5894
10156, 2305
10156, 3102
10157, 3677
10157, 4338
10157, 963
10157, 2078
10157, 1227
10157, 962
10158, 6349
10158, 1169
10158, 5918
10158, 1316
10158, 6739
10158, 2053
10158, 2961
10158, 4260
10158, 252
10158, 1813
10159, 2179
10159, 1216
10159, 3751
10159, 5029
10159, 6570
10159, 5665
10159, 4503
10159, 4882
10160, 6594
10160, 4140
10160, 2616
10160, 3528
10160, 2961
10160, 6594
10160, 6594
10161, 6379
10161, 5715
10161, 3488
10161, 182
10161, 5508
10162, 6516
10162, 5153
10162, 4501
10162, 5909
10162, 1604
10162, 4400
10162, 1257
10162, 3337
10162, 4501
10162, 5005
10162, 1598
10163, 2293
10163, 2286
10163, 4323
10163, 4433
10163, 835
10163, 3133
10163, 139
10163, 3780
10163, 2286
10163, 1982
10163, 524
10163, 831
10163, 1986
10164, 273
10164, 5846
10164, 3283
10164, 3283
10164, 2171
10164, 3283
10164, 273
10164, 5846
10164, 5846
10164, 703
10164, 3692
10164, 3861
10165, 4570
10165, 5952
10165, 5855
10165, 2010
10165, 5524
10165, 527
10165, 4883
10166, 358
10166, 6113
10166, 497
10166, 6015
10166, 2064
10166, 799
10167, 5225
10167, 6035
10167, 4403
10167, 5040
10167, 3861
10167, 4260
10167, 5037
10167, 3671
10167, 5450
10167, 2220
10167, 1999
10167, 55
10167, 1062
10167, 3861
10167, 267
10168, 6274
10168, 4665
10168, 1426
10168, 4240
10168, 6021
10168, 5576
10168, 4918
10168, 5927
10168, 3184
10168, 4918
10169, 5697
10169, 2314
10169, 5080
10169, 1493
10169, 116
10169, 5462
10169, 4088
10169, 4668
10169, 6686
10170, 4330
10170, 2976
10170, 2195
10170, 957
10170, 4906
10170, 1622
10170, 5091
10170, 1621
10170, 2305
10170, 1338
10171, 527
10171, 4098
10171, 5475
10171, 4227
10171, 5704
10171, 3351
10171, 6728
10171, 6728
10171, 5150
10171, 4474
10171, 5464
10171, 5960
10172, 5088
10172, 2370
10172, 159
10172, 5402
10172, 2002
10172, 3556
10172, 3554
10173, 79
10173, 435
10173, 714
10173, 1992
10173, 541
10173, 3584
10173, 1982
10173, 4596
10173, 2830
10174, 6060
10174, 6543
10174, 6032
10174, 3851
10174, 3630
10174, 6728
10175, 1084
10175, 1607
10175, 3039
10175, 5332
10175, 5865
10175, 4729
10175, 3402
10175, 6730
10175, 5225
10175, 6339
10175, 1337
10176, 2623
10176, 4272
10176, 6681
10176, 2623
10176, 76
10176, 3881
10176, 5295
10176, 2183
10177, 5455
10177, 4433
10177, 2294
10177, 5549
10177, 5455
10177, 180
10177, 4955
10177, 622
10177, 6496
10178, 4209
10178, 358
10178, 3539
10178, 1124
10178, 146
10178, 978
10178, 2767
10178, 3351
10179, 4738
10179, 5099
10179, 5098
10179, 636
10179, 5808
10179, 3483
10179, 1958
10179, 641
10179, 2494
10179, 5808
10180, 4350
10180, 5628
10180, 5506
10180, 5628
10181, 488
10181, 1106
10181, 3834
10181, 6036
10181, 321
10181, 4829
10181, 6036
10181, 5533
10181, 6720
10182, 1096
10182, 3590
10182, 4635
10182, 3351
10182, 3925
10182, 5107
10182, 3458
10182, 80
10182, 3688
10182, 6205
10183, 3003
10183, 2647
10183, 4403
10183, 2220
10183, 65
10183, 3780
10183, 2647
10183, 6053
10183, 65
10183, 4185
10183, 3403
10183, 1186
10183, 4115
10184, 22
10184, 2721
10184, 5086
10184, 5873
10184, 2143
10184, 1327
10184, 5204
10184, 1986
10184, 4488
10184, 6130
10185, 4624
10185, 2144
10185, 6252
10185, 5037
10185, 5830
10185, 6137
10185, 1146
10185, 5508
10185, 5780
10185, 4717
10185, 4199
10185, 76
10185, 2061
10186, 1913
10186, 5969
10186, 1914
10186, 1412
10186, 1913
10186, 1913
10186, 1914
10186, 1920
10186, 1913
10186, 1046
10187, 1921
10187, 5715
10187, 5097
10187, 1940
10187, 4154
10187, 5715
10187, 3132
10187, 3602
10187, 3133
10187, 1707
10187, 3133
10188, 6169
10188, 1371
10188, 2599
10188, 364
10188, 2757
10188, 364
10188, 218
10188, 2757
10188, 2757
10188, 2599
10188, 364
10189, 236
10189, 1018
10189, 5886
10189, 3353
10189, 363
10190, 2455
10190, 1168
10190, 1520
10190, 6024
10190, 5195
10190, 5158
10190, 6024
10191, 4143
10191, 5626
10191, 5503
10191, 5626
10191, 6290
10191, 2594
10191, 3713
10191, 2072
10191, 5063
10191, 1950
10192, 5157
10192, 5005
10192, 1697
10192, 5898
10192, 5004
10192, 4301
10192, 5204
10192, 2885
10192, 6504
10193, 6594
10193, 5225
10193, 5230
10193, 5076
10193, 5492
10193, 6594
10193, 4981
10193, 6594
10194, 6504
10194, 3203
10194, 6504
10194, 2932
10194, 3203
10194, 1541
10194, 15
10194, 2336
10194, 794
10194, 1541
10195, 916
10195, 4224
10195, 2469
10195, 5250
10195, 4641
10195, 836
10195, 5782
10195, 4224
10195, 828
10195, 5370
10196, 5318
10196, 5318
10196, 2293
10196, 3828
10196, 5604
10196, 5318
10196, 2827
10196, 3423
10196, 5150
10196, 1986
10196, 2801
10196, 156
10196, 4017
10197, 88
10197, 2695
10197, 987
10197, 3876
10197, 4213
10197, 4938
10197, 3861
10197, 760
10197, 3995
10197, 2454
10197, 174
10197, 3546
10198, 4400
10198, 2293
10198, 3281
10198, 2290
10198, 2160
10198, 3981
10198, 5387
10198, 6572
10198, 2293
10198, 1177
10198, 6568
10199, 4367
10199, 3406
10199, 4253
10199, 5555
10199, 3309
10199, 1560
10199, 3445
10200, 3351
10200, 2250
10200, 2160
10201, 3671
10201, 5250
10201, 6456
10201, 5803
10201, 3256
10202, 1541
10202, 6252
10202, 3672
10202, 4099
10202, 5142
10202, 2492
10202, 6252
10202, 3861
10202, 3877
10202, 3861
10202, 4213
10202, 3861
10202, 3861
10203, 6721
10203, 5276
10203, 6594
10203, 3390
10203, 2588
10203, 3408
10203, 6372
10203, 5388
10203, 4477
10203, 3592
10203, 6728
10203, 4679
10204, 4357
10204, 2765
10204, 5924
10204, 2103
10204, 3759
10205, 5054
10205, 5078
10205, 4431
10205, 4261
10205, 5924
10205, 2551
10205, 5039
10205, 1986
10205, 4615
10205, 1265
10205, 6257
10205, 1491
10206, 714
10206, 3671
10206, 4098
10206, 5219
10206, 2192
10206, 117
10206, 2968
10206, 4283
10206, 1647
10207, 6022
10207, 5848
10207, 3671
10207, 2932
10207, 2454
10207, 5155
10207, 884
10207, 5524
10207, 1359
10207, 556
10207, 3547
10208, 6548
10208, 5325
10208, 935
10208, 2201
10208, 2185
10208, 2216
10208, 1232
10208, 5924
10209, 5063
10209, 3980
10209, 4973
10209, 1985
10209, 6232
10209, 5865
10209, 3737
10209, 3956
10209, 4973
10210, 5818
10210, 5524
10210, 5534
10210, 5818
10210, 3861
10210, 2470
10210, 6510
10210, 1442
10210, 1284
10210, 3915
10210, 6720
10210, 1284
10211, 1845
10211, 1986
10211, 1986
10211, 6594
10211, 3554
10211, 6570
10211, 6469
10212, 6096
10212, 4780
10212, 267
10212, 6096
10212, 1910
10212, 6096
10212, 501
10213, 6334
10213, 527
10213, 4747
10213, 4934
10213, 3351
10213, 5747
10213, 1016
10213, 2724
10213, 6137
10213, 6507
10213, 2724
10213, 5525
10213, 6301
10213, 3509
10213, 2980
10214, 3809
10214, 5909
10214, 5873
10214, 940
10214, 4936
10214, 5734
10214, 2542
10214, 3577
10214, 2689
10214, 5075
10214, 5873
10215, 606
10215, 913
10215, 3721
10215, 628
10215, 3721
10215, 3509
10215, 5707
10216, 2264
10216, 3087
10216, 3434
10216, 2264
10216, 3077
10216, 6364
10216, 3204
10216, 1414
10216, 132
10216, 2349
10217, 2247
10217, 3069
10217, 2320
10217, 2066
10217, 2020
10217, 1103
10217, 3723
10217, 4956
10218, 6595
10218, 5533
10218, 4403
10218, 3637
10218, 4403
10218, 4403
10218, 3473
10218, 550
10218, 1919
10218, 1739
10218, 1960
10218, 2215
10219, 139
10219, 1607
10219, 1351
10219, 6324
10219, 5322
10219, 6324
10219, 6182
10219, 2581
10219, 1859
10219, 6182
10219, 5051
10220, 978
10220, 2286
10220, 1953
10220, 6417
10220, 2013
10220, 5250
10220, 51
10221, 6074
10221, 1921
10221, 6728
10221, 5325
10221, 6074
10221, 4966
10221, 5325
10221, 6569
